seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr19	17858243	17858262	20	*	X11292	23149	17858527	17899377	40851	+	264	upstream	264	FCHO1
chr19	17858278	17858339	62	*	X11293	23149	17858527	17899377	40851	+	187	upstream	187	FCHO1
chr19	17858632	17858655	24	*	X11294	23149	17858527	17899377	40851	+	0	inside	104	FCHO1
chr19	18111909	18112123	215	*	X11299	27106	18111944	18124911	12968	+	0	overlapStart	0	ARRDC2
chr19	18112193	18112224	32	*	X11300	27106	18111944	18124911	12968	+	0	inside	248	ARRDC2
chr19	18392961	18392963	3	*	X11304	100422833	18392887	18392971	85	+	0	inside	73	MIR3188
chr19	18392961	18392963	3	*	X11304	3727	18390563	18392432	1870	-	528	upstream	528	JUND
chr19	18451126	18451141	16	*	X11305	54858	18451408	18480763	29356	+	266	upstream	266	PGPEP1
chr19	18451157	18451464	308	*	X11306	54858	18451408	18480763	29356	+	0	overlapStart	0	PGPEP1
chr19	18497106	18497147	42	*	X11307	100422943	18497372	18497444	73	+	224	upstream	224	MIR3189
chr19	18497106	18497147	42	*	X11307	9518	18496968	18499986	3019	+	0	inside	137	GDF15
chr19	18529878	18530074	197	*	X11309	170463	18530146	18545372	15227	+	71	upstream	71	SSBP4
chr19	18530207	18530254	48	*	X11310	170463	18530146	18545372	15227	+	0	inside	60	SSBP4
chr19	18668308	18668409	102	*	X11311	79036	18668572	18680197	11626	+	162	upstream	162	KXD1
chr19	18668516	18668594	79	*	X11312	79036	18668572	18680197	11626	+	0	overlapStart	0	KXD1
chr19	18699495	18699694	200	*	X11313	55049	18699495	18703147	3653	+	0	inside	0	REX1BD
chr19	18794434	18794618	185	*	X11316	23373	18794425	18893143	98719	+	0	inside	8	CRTC1
chr19	18942697	18942960	264	*	X11317	5976	18942744	18979039	36296	+	0	overlapStart	0	UPF1
chr19	19144519	19144786	268	*	X11318	10147	19101697	19144832	43136	-	0	inside	45	SUGP2
chr19	19144519	19144786	268	*	X11318	93436	19144387	19170310	25924	+	0	inside	131	ARMC6
chr19	19302817	19303160	344	*	X11319	4207	19256376	19303400	47025	-	0	inside	239	BORCS8-MEF2B
chr19	19302817	19303160	344	*	X11319	729991	19287713	19303400	15688	-	0	inside	239	BORCS8
chr19	19302817	19303160	344	*	X11319	8625	19303008	19312678	9671	+	0	overlapStart	0	RFXANK
chr19	19626961	19626979	19	*	X11321	374887	19627019	19648393	21375	+	39	upstream	39	YJEFN3
chr19	19626961	19626979	19	*	X11321	51079	19627019	19645953	18935	+	39	upstream	39	NDUFA13
chr19	19626961	19626979	19	*	X11321	83983	19625028	19626469	1442	-	491	upstream	491	TSSK6
chr19	19774133	19774205	73	*	X11325	57130	19756010	19774503	18494	-	0	inside	297	ATP13A1
chr19	23299605	23299682	78	*	X11326	100129543	23299777	23330017	30241	+	94	upstream	94	ZNF730
chr19	23299702	23299735	34	*	X11327	100129543	23299777	23330017	30241	+	41	upstream	41	ZNF730
chr19	29703971	29704015	45	*	X11330	7386	29698167	29704136	5970	-	0	inside	120	UQCRFS1
chr19	29704070	29704088	19	*	X11331	7386	29698167	29704136	5970	-	0	inside	47	UQCRFS1
chr19	30096953	30097046	94	*	X11332	10775	30097170	30108162	10993	+	123	upstream	123	POP4
chr19	30097076	30097289	214	*	X11333	10775	30097170	30108162	10993	+	0	overlapStart	0	POP4
chr19	32836471	32836607	137	*	X11339	22847	32836514	32878573	42060	+	0	overlapStart	0	ZNF507
chr19	32836619	32836710	92	*	X11340	22847	32836514	32878573	42060	+	0	inside	104	ZNF507
chr19	32896323	32896603	281	*	X11341	147991	32896655	32976799	80145	+	51	upstream	51	DPY19L3
chr19	32896323	32896603	281	*	X11341	400684	32880956	32896445	15490	-	0	overlapStart	0	LOC400684
chr19	33071816	33072028	213	*	X11342	9141	33072094	33078358	6265	+	65	upstream	65	PDCD5
chr19	33072047	33072268	222	*	X11343	9141	33072094	33078358	6265	+	0	overlapStart	0	PDCD5
chr19	33072286	33072315	30	*	X11344	9141	33072094	33078358	6265	+	0	inside	191	PDCD5
chr19	33166656	33167404	749	*	X11345	84079	33087907	33166102	78196	-	553	upstream	553	ANKRD27
chr19	33571963	33572175	213	*	X11348	55094	33571786	33621318	49533	+	0	inside	176	GPATCH1
chr19	33792284	33792446	163	*	X11351	80054	33793763	33795963	2201	+	1316	upstream	1316	CEBPA-DT
chr19	33793034	33793050	17	*	X11352	80054	33793763	33795963	2201	+	712	upstream	712	CEBPA-DT
chr19	33793148	33793207	60	*	X11353	1050	33790840	33793430	2591	-	0	inside	222	CEBPA
chr19	33793148	33793207	60	*	X11353	80054	33793763	33795963	2201	+	555	upstream	555	CEBPA-DT
chr19	33793302	33793332	31	*	X11354	1050	33790840	33793430	2591	-	0	inside	97	CEBPA
chr19	33793302	33793332	31	*	X11354	80054	33793763	33795963	2201	+	430	upstream	430	CEBPA-DT
chr19	34012527	34012699	173	*	X11355	5184	33877855	34012799	134945	-	0	inside	99	PEPD
chr19	34663140	34663307	168	*	X11357	26065	34663352	34720420	57069	+	44	upstream	44	LSM14A
chr19	34663410	34663636	227	*	X11358	26065	34663352	34720420	57069	+	0	inside	57	LSM14A
chr19	34895284	34895296	13	*	X11361	84306	34895303	34917072	21770	+	6	upstream	6	PDCD2L
chr19	34919184	34919383	200	*	X11362	10054	34919268	34960798	41531	+	0	overlapStart	0	UBA2
chr19	35168213	35168266	54	*	X11363	55900	35168567	35177302	8736	+	300	upstream	300	ZNF302
chr19	35225013	35225247	235	*	X11364	339318	35225480	35233774	8295	+	232	upstream	232	ZNF181
chr19	35417737	35417986	250	*	X11365	90075	35417807	35436076	18270	+	0	overlapStart	0	ZNF30
chr19	35758943	35758963	21	*	X11367	7392	35759896	35770718	10823	+	932	upstream	932	USF2
chr19	36119874	36119914	41	*	X11369	79171	36119980	36128587	8608	+	65	upstream	65	RBM42
chr19	36236463	36236498	36	*	X11371	199746	36233428	36236336	2909	-	126	upstream	126	U2AF1L4
chr19	36236463	36236498	36	*	X11371	55851	36236494	36243734	7241	+	0	overlapStart	0	PSENEN
chr19	36236463	36236498	36	*	X11371	79713	36230151	36236336	6186	-	126	upstream	126	IGFLR1
chr19	36236535	36236554	20	*	X11372	199746	36233428	36236336	2909	-	198	upstream	198	U2AF1L4
chr19	36236535	36236554	20	*	X11372	55851	36236494	36243734	7241	+	0	inside	40	PSENEN
chr19	36236535	36236554	20	*	X11372	79713	36230151	36236336	6186	-	198	upstream	198	IGFLR1
chr19	36236591	36236648	58	*	X11373	199746	36233428	36236336	2909	-	254	upstream	254	U2AF1L4
chr19	36236591	36236648	58	*	X11373	55851	36236494	36243734	7241	+	0	inside	96	PSENEN
chr19	36236591	36236648	58	*	X11373	79713	36230151	36236336	6186	-	254	upstream	254	IGFLR1
chr19	36359267	36359347	81	*	X11374	333	36359138	36370699	11562	+	0	inside	128	APLP1
chr19	36427189	36427321	133	*	X11378	79414	36428022	36436097	8076	+	700	upstream	700	LRFN3
chr19	36486377	36486411	35	*	X11379	644096	36486090	36487220	1131	+	0	inside	286	SDHAF1
chr19	36500312	36500332	21	*	X11380	163183	36494002	36500273	6272	-	38	upstream	38	SYNE4
chr19	36523665	36523839	175	*	X11381	25999	36505562	36523797	18236	-	0	overlapStart	0	CLIP3
chr19	36523914	36523935	22	*	X11382	25999	36505562	36523797	18236	-	116	upstream	116	CLIP3
chr19	36605680	36606007	328	*	X11383	1155	36605888	36616849	10962	+	0	overlapStart	0	TBCB
chr19	36605680	36606007	328	*	X11383	5438	36604611	36606206	1596	-	0	inside	198	POLR2I
chr19	36706099	36706160	62	*	X11384	147929	36673187	36705986	32800	-	112	upstream	112	ZNF565
chr19	37157578	37157951	374	*	X11386	92283	37128283	37157739	29457	-	0	overlapStart	0	ZNF461
chr19	37663564	37663916	353	*	X11389	199704	37641001	37663615	22615	-	0	overlapStart	0	ZNF585A
chr19	37708971	37709219	249	*	X11390	163087	37708828	37734574	25747	+	0	inside	142	ZNF383
chr19	37862352	37862457	106	*	X11391	84503	37862059	37883966	21908	+	0	inside	292	ZNF527
chr19	37958420	37958546	127	*	X11392	148268	37958674	37976242	17569	+	127	upstream	127	ZNF570
chr19	37958562	37958632	71	*	X11393	148268	37958674	37976242	17569	+	41	upstream	41	ZNF570
chr19	37960019	37960318	300	*	X11394	148266	37902060	37960169	58110	-	0	overlapStart	0	ZNF569
chr19	38085475	38085561	87	*	X11395	51276	38045684	38085673	39990	-	0	inside	111	ZNF571
chr19	38146714	38147096	383	*	X11396	22835	38123389	38146368	22980	-	345	upstream	345	ZFP30
chr19	38147146	38147214	69	*	X11397	22835	38123389	38146368	22980	-	777	upstream	777	ZFP30
chr19	38397160	38397317	158	*	X11400	23094	38397868	38699008	301141	+	550	upstream	550	SIPA1L3
chr19	38397160	38397317	158	*	X11400	83889	38375472	38397317	21846	-	0	inside	0	WDR87
chr19	38397386	38397453	68	*	X11401	23094	38397868	38699008	301141	+	414	upstream	414	SIPA1L3
chr19	38397386	38397453	68	*	X11401	83889	38375472	38397317	21846	-	68	upstream	68	WDR87
chr19	38397756	38397788	33	*	X11402	23094	38397868	38699008	301141	+	79	upstream	79	SIPA1L3
chr19	38397756	38397788	33	*	X11402	83889	38375472	38397317	21846	-	438	upstream	438	WDR87
chr19	38397828	38397855	28	*	X11403	23094	38397868	38699008	301141	+	12	upstream	12	SIPA1L3
chr19	38397828	38397855	28	*	X11403	83889	38375472	38397317	21846	-	510	upstream	510	WDR87
chr19	38720508	38720543	36	*	X11405	8193	38701649	38720317	18669	-	190	upstream	190	DPF1
chr19	38755301	38755343	43	*	X11406	10653	38755098	38783254	28157	+	0	inside	202	SPINT2
chr19	38810685	38810721	37	*	X11407	9424	38810484	38819649	9166	+	0	inside	200	KCNK6
chr19	38865428	38865544	117	*	X11408	5714	38865190	38874464	9275	+	0	inside	237	PSMD8
chr19	39390143	39390155	13	*	X11409	4793	39390340	39399534	9195	+	184	upstream	184	NFKBIB
chr19	39832574	39832629	56	*	X11412	55095	39833108	39875537	42430	+	478	upstream	478	SAMD4B
chr19	39897522	39897640	119	*	X11414	7538	39897487	39900052	2566	+	0	inside	34	ZFP36
chr19	39936076	39936080	5	*	X11415	6829	39936186	39967308	31123	+	105	upstream	105	SUPT5H
chr19	39936132	39936147	16	*	X11416	6829	39936186	39967308	31123	+	38	upstream	38	SUPT5H
chr19	39936319	39936331	13	*	X11417	6829	39936186	39967308	31123	+	0	inside	132	SUPT5H
chr19	39989762	39989790	29	*	X11419	10683	39989557	39999121	9565	+	0	inside	204	DLL3
chr19	40324713	40324766	54	*	X11423	9149	40315990	40324841	8852	-	0	inside	74	DYRK1B
chr19	40324914	40325004	91	*	X11424	9149	40315990	40324841	8852	-	72	upstream	72	DYRK1B
chr19	40336878	40337042	165	*	X11425	2091	40325093	40337054	11962	-	0	inside	11	FBL
chr19	40337086	40337124	39	*	X11426	2091	40325093	40337054	11962	-	31	upstream	31	FBL
chr19	40502678	40502940	263	*	X11427	339327	40502943	40523514	20572	+	2	upstream	2	ZNF546
chr19	40854594	40854619	26	*	X11428	126526	40826967	40854434	27468	-	159	upstream	159	C19orf47
chr19	40854594	40854619	26	*	X11428	23646	40854332	40884390	30059	+	0	inside	261	PLD3
chr19	41305153	41305208	56	*	X11433	112398	41305048	41314346	9299	+	0	inside	104	EGLN2
chr19	41724612	41724752	141	*	X11434	558	41725108	41767671	42564	+	355	upstream	355	AXL
chr19	41815972	41816524	553	*	X11437	90324	41816094	41830788	14695	+	0	overlapStart	0	CCDC97
chr19	41903175	41903211	37	*	X11438	56915	41892276	41903256	10981	-	0	inside	44	EXOSC5
chr19	41903483	41903535	53	*	X11439	56915	41892276	41903256	10981	-	226	upstream	226	EXOSC5
chr19	42463444	42463474	31	*	X11443	10567	42460833	42463528	2696	-	0	inside	53	RABAC1
chr19	42724437	42724525	89	*	X11448	116115	42724492	42732353	7862	+	0	overlapStart	0	ZNF526
chr19	42724437	42724525	89	*	X11448	162989	42702745	42724304	21560	-	132	upstream	132	DEDD2
chr19	42787866	42787875	10	*	X11449	23152	42788817	42799949	11133	+	941	upstream	941	CIC
chr19	42817421	42817774	354	*	X11450	284339	42817477	42829214	11738	+	0	overlapStart	0	TMEM145
chr19	42829709	42829780	72	*	X11452	1954	42829761	42882921	53161	+	0	overlapStart	0	MEGF8
chr19	44144235	44144316	82	*	X11457	199731	44126522	44143991	17470	-	243	upstream	243	CADM4
chr19	44174321	44174383	63	*	X11458	5329	44150247	44174498	24252	-	0	inside	114	PLAUR
chr19	44174410	44174420	11	*	X11459	5329	44150247	44174498	24252	-	0	inside	77	PLAUR
chr19	44258829	44258885	57	*	X11460	56006	44235301	44259142	23842	-	0	inside	256	SMG9
chr19	44258916	44258928	13	*	X11461	56006	44235301	44259142	23842	-	0	inside	213	SMG9
chr19	44455325	44455378	54	*	X11463	7638	44455397	44471752	16356	+	18	upstream	18	ZNF221
chr19	44455417	44455512	96	*	X11464	7638	44455397	44471752	16356	+	0	inside	19	ZNF221
chr19	44488106	44488135	30	*	X11465	7711	44488322	44502477	14156	+	186	upstream	186	ZNF155
chr19	44488300	44488319	20	*	X11466	7711	44488322	44502477	14156	+	2	upstream	2	ZNF155
chr19	44716395	44716411	17	*	X11467	7770	44716691	44741421	24731	+	279	upstream	279	ZNF227
chr19	44763850	44763868	19	*	X11468	353355	44764033	44779470	15438	+	164	upstream	164	ZNF233
chr19	44905902	44905951	50	*	X11470	26974	44889808	44905777	15970	-	124	upstream	124	ZNF285
chr19	44905902	44905951	50	*	X11470	7771	44830706	44905777	75072	-	124	upstream	124	ZNF112
chr19	44905965	44905983	19	*	X11471	26974	44889808	44905777	15970	-	187	upstream	187	ZNF285
chr19	44905965	44905983	19	*	X11471	7771	44830706	44905777	75072	-	187	upstream	187	ZNF112
chr19	45579551	45579802	252	*	X11473	162979	45574758	45579688	4931	-	0	overlapStart	0	ZNF296
chr19	45579884	45579936	53	*	X11474	162979	45574758	45579688	4931	-	195	upstream	195	ZNF296
chr19	45582312	45582417	106	*	X11475	79760	45582518	45594782	12265	+	100	upstream	100	GEMIN7
chr19	45582487	45582689	203	*	X11476	79760	45582518	45594782	12265	+	0	overlapStart	0	GEMIN7
chr19	45596164	45596460	297	*	X11477	284352	45596431	45650543	54113	+	0	overlapStart	0	PPP1R37
chr19	45970674	45970692	19	*	X11479	2354	45971253	45978437	7185	+	560	upstream	560	FOSB
chr19	45970711	45971079	369	*	X11480	2354	45971253	45978437	7185	+	173	upstream	173	FOSB
chr19	45981895	45981913	19	*	X11481	2067	45910591	45982086	71496	-	0	inside	172	ERCC1
chr19	45981998	45982039	42	*	X11482	2067	45910591	45982086	71496	-	0	inside	46	ERCC1
chr19	45999720	45999785	66	*	X11483	147699	46001731	46005764	4034	+	1945	upstream	1945	PPM1N
chr19	45999801	45999872	72	*	X11484	147699	46001731	46005764	4034	+	1858	upstream	1858	PPM1N
chr19	46010741	46010841	101	*	X11485	7408	46010688	46030240	19553	+	0	inside	52	VASP
chr19	46144649	46144687	39	*	X11488	100287177	46144905	46146092	1188	+	217	upstream	217	EML2-AS1
chr19	46195161	46195212	52	*	X11489	54814	46195741	46207248	11508	+	528	upstream	528	QPCTL
chr19	46195161	46195212	52	*	X11489	6633	46190712	46195443	4732	-	0	inside	230	SNRPD2
chr19	46366242	46366259	18	*	X11491	3171	46367518	46377055	9538	+	1258	upstream	1258	FOXA3
chr19	46366242	46366259	18	*	X11491	8189	46318700	46366548	47849	-	0	inside	288	SYMPK
chr19	46366279	46366375	97	*	X11492	3171	46367518	46377055	9538	+	1142	upstream	1142	FOXA3
chr19	46366279	46366375	97	*	X11492	8189	46318700	46366548	47849	-	0	inside	172	SYMPK
chr19	46366389	46366391	3	*	X11493	3171	46367518	46377055	9538	+	1126	upstream	1126	FOXA3
chr19	46366389	46366391	3	*	X11493	8189	46318700	46366548	47849	-	0	inside	156	SYMPK
chr19	46366617	46366641	25	*	X11494	3171	46367518	46377055	9538	+	876	upstream	876	FOXA3
chr19	46366617	46366641	25	*	X11494	8189	46318700	46366548	47849	-	68	upstream	68	SYMPK
chr19	46405819	46405849	31	*	X11495	339344	46393281	46405862	12582	-	0	inside	12	MYPOP
chr19	46999230	46999301	72	*	X11505	57469	46994448	46999169	4722	-	60	upstream	60	PNMA8B
chr19	47104076	47104462	387	*	X11506	100506012	46984045	47104457	120413	-	0	overlapStart	0	PPP5D1
chr19	47104076	47104462	387	*	X11506	808	47104512	47114039	9528	+	49	upstream	49	CALM3
chr19	47164797	47164999	203	*	X11507	147906	47150869	47164395	13527	-	401	upstream	401	DACT3
chr19	47633832	47633851	20	*	X11519	10055	47634080	47713893	79814	+	228	upstream	228	SAE1
chr19	47634154	47634154	1	*	X11520	10055	47634080	47713893	79814	+	0	inside	73	SAE1
chr19	47852655	47852669	15	*	X11522	9704	47852538	47885961	33424	+	0	inside	116	DHX34
chr19	48247081	48247108	28	*	X11525	29997	48248793	48274141	25349	+	1684	upstream	1684	NOP53
chr19	48248747	48249071	325	*	X11526	29997	48248793	48274141	25349	+	0	overlapStart	0	NOP53
chr19	48281826	48282099	274	*	X11527	6415	48281842	48287943	6102	+	0	overlapStart	0	SELENOW
chr19	48673558	48673590	33	*	X11528	3978	48618703	48673560	54858	-	0	overlapStart	0	LIG1
chr19	48758911	48759281	371	*	X11529	100505812	48758932	48761450	2519	+	0	overlapStart	0	CARD8-AS1
chr19	48758911	48759281	371	*	X11529	22900	48706405	48759203	52799	-	0	overlapStart	0	CARD8
chr19	48825219	48825237	19	*	X11530	93233	48799709	48825191	25483	-	27	upstream	27	CCDC114
chr19	49122326	49122400	75	*	X11534	56848	49122548	49133974	11427	+	147	upstream	147	SPHK2
chr19	49122326	49122400	75	*	X11534	6141	49118584	49122675	4092	-	0	inside	274	RPL18
chr19	49122513	49122691	179	*	X11535	56848	49122548	49133974	11427	+	0	overlapStart	0	SPHK2
chr19	49122513	49122691	179	*	X11535	6141	49118584	49122675	4092	-	0	overlapStart	0	RPL18
chr19	49140361	49140500	140	*	X11538	1628	49133817	49140639	6823	-	0	inside	138	DBP
chr19	49140361	49140500	140	*	X11538	653677	49141296	49185502	44207	+	795	upstream	795	SEC1P
chr19	49140559	49140572	14	*	X11539	1628	49133817	49140639	6823	-	0	inside	66	DBP
chr19	49140559	49140572	14	*	X11539	653677	49141296	49185502	44207	+	723	upstream	723	SEC1P
chr19	49314011	49314071	61	*	X11541	587	49298319	49314320	16002	-	0	inside	248	BCAT2
chr19	49314088	49314506	419	*	X11542	587	49298319	49314320	16002	-	0	overlapStart	0	BCAT2
chr19	49468858	49469309	452	*	X11543	2512	49468566	49470136	1571	+	0	inside	291	FTL
chr19	49588311	49588350	40	*	X11544	6625	49588465	49611870	23406	+	114	upstream	114	SNRNP70
chr19	49588397	49588454	58	*	X11545	6625	49588465	49611870	23406	+	10	upstream	10	SNRNP70
chr19	49588632	49588932	301	*	X11546	6625	49588465	49611870	23406	+	0	inside	166	SNRNP70
chr19	49955431	49955448	18	*	X11548	126133	49956473	49974305	17833	+	1024	upstream	1024	ALDH16A1
chr19	49955431	49955448	18	*	X11548	55011	49949550	49955115	5566	-	315	upstream	315	PIH1D1
chr19	50083703	50083826	124	*	X11549	51070	50058725	50083829	25105	-	0	inside	2	NOSIP
chr19	50083703	50083826	124	*	X11549	5639	50084587	50094265	9679	+	760	upstream	760	PRRG2
chr19	50083958	50084131	174	*	X11550	51070	50058725	50083829	25105	-	128	upstream	128	NOSIP
chr19	50083958	50084131	174	*	X11550	5639	50084587	50094265	9679	+	455	upstream	455	PRRG2
chr19	50179510	50179697	188	*	X11551	3276	50180409	50191707	11299	+	711	upstream	711	PRMT1
chr19	50321242	50321263	22	*	X11552	81857	50321536	50342036	20501	+	272	upstream	272	MED25
chr19	50321333	50321350	18	*	X11553	81857	50321536	50342036	20501	+	185	upstream	185	MED25
chr19	50321374	50321666	293	*	X11554	81857	50321536	50342036	20501	+	0	overlapStart	0	MED25
chr19	50321678	50321693	16	*	X11555	81857	50321536	50342036	20501	+	0	inside	141	MED25
chr19	50354256	50354318	63	*	X11556	53635	50353992	50363999	10008	+	0	inside	263	PTOV1
chr19	50379796	50379942	147	*	X11557	79735	50380682	50392007	11326	+	739	upstream	739	TBC1D17
chr19	50380025	50380073	49	*	X11558	79735	50380682	50392007	11326	+	608	upstream	608	TBC1D17
chr19	50380112	50380151	40	*	X11559	79735	50380682	50392007	11326	+	530	upstream	530	TBC1D17
chr19	50380523	50380669	147	*	X11560	79735	50380682	50392007	11326	+	12	upstream	12	TBC1D17
chr19	50380894	50381099	206	*	X11561	79735	50380682	50392007	11326	+	0	inside	211	TBC1D17
chr19	50432606	50432816	211	*	X11562	23636	50410084	50432988	22905	-	0	inside	171	NUP62
chr19	50432606	50432816	211	*	X11562	259307	50390639	50432988	42350	-	0	inside	171	IL4I1
chr19	50433001	50433184	184	*	X11563	23636	50410084	50432988	22905	-	12	upstream	12	NUP62
chr19	50433001	50433184	184	*	X11563	259307	50390639	50432988	42350	-	12	upstream	12	IL4I1
chr19	50529234	50529440	207	*	X11564	25888	50529212	50552031	22820	+	0	inside	21	ZNF473
chr19	50529234	50529440	207	*	X11564	51231	50479724	50528805	49082	-	428	upstream	428	VRK3
chr19	50833992	50834001	10	*	X11565	3748	50815199	50832634	17436	-	1357	upstream	1357	KCNC3
chr19	50887874	50887901	28	*	X11568	5424	50887580	50921275	33696	+	0	inside	293	POLD1
chr19	50979529	50979557	29	*	X11571	284361	50979657	50986608	6952	+	99	upstream	99	EMC10
chr19	50979868	50979906	39	*	X11572	112703	50970045	50980003	9959	-	0	inside	96	FAM71E1
chr19	50979868	50979906	39	*	X11572	284361	50979657	50986608	6952	+	0	inside	210	EMC10
chr19	50979922	50979982	61	*	X11573	112703	50970045	50980003	9959	-	0	inside	20	FAM71E1
chr19	50979922	50979982	61	*	X11573	284361	50979657	50986608	6952	+	0	inside	264	EMC10
chr19	51014435	51014589	155	*	X11574	126119	51009254	51014612	5359	-	0	inside	22	JOSD2
chr19	51014652	51014686	35	*	X11575	126119	51009254	51014612	5359	-	39	upstream	39	JOSD2
